 -0.8995E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.8745E-01  0.3538E+51  0.6362E+44  0.0000E+00  0.0000E+00
 -0.7354E-01  0.5956E+51  0.1383E+46  0.2645E+45  0.2678E+45
 -0.5552E-01  0.1127E+52  0.2053E+46  0.3863E+45  0.3890E+45
 -0.3826E-01  0.2257E+52  0.2665E+46  0.4491E+45  0.4517E+45
 -0.2529E-01  0.4776E+52  0.3522E+46  0.4865E+45  0.4879E+45
 -0.1746E-01  0.9005E+52  0.4231E+46  0.4572E+45  0.4590E+45
 -0.1232E-01  0.1549E+53  0.4847E+46  0.4027E+45  0.4034E+45
 -0.8784E-02  0.2534E+53  0.5246E+46  0.3345E+45  0.3356E+45
 -0.6417E-02  0.3774E+53  0.5570E+46  0.2783E+45  0.2788E+45
 -0.4846E-02  0.5003E+53  0.5742E+46  0.2347E+45  0.2351E+45
 -0.3724E-02  0.6213E+53  0.5874E+46  0.2037E+45  0.2046E+45
 -0.2855E-02  0.7341E+53  0.5941E+46  0.1774E+45  0.1779E+45
 -0.2191E-02  0.8281E+53  0.5984E+46  0.1556E+45  0.1560E+45
 -0.1693E-02  0.9012E+53  0.6004E+46  0.1399E+45  0.1402E+45
 -0.1306E-02  0.9516E+53  0.6007E+46  0.1264E+45  0.1268E+45
 -0.1024E-02  0.9883E+53  0.5998E+46  0.1169E+45  0.1171E+45
 -0.7978E-03  0.1015E+54  0.5980E+46  0.1090E+45  0.1092E+45
 -0.6365E-03  0.1032E+54  0.5971E+46  0.1033E+45  0.1035E+45
 -0.5083E-03  0.1046E+54  0.5947E+46  0.9872E+44  0.9899E+44
 -0.4179E-03  0.1053E+54  0.5941E+46  0.9545E+44  0.9569E+44
 -0.3431E-03  0.1060E+54  0.5928E+46  0.9298E+44  0.9321E+44
 -0.2822E-03  0.1065E+54  0.5912E+46  0.9109E+44  0.9129E+44
 -0.2476E-03  0.1068E+54  0.5908E+46  0.9004E+44  0.9023E+44
 -0.2043E-03  0.1070E+54  0.5888E+46  0.8880E+44  0.8899E+44
 -0.1700E-03  0.1071E+54  0.5885E+46  0.8810E+44  0.8829E+44
 -0.1278E-03  0.1074E+54  0.5881E+46  0.8758E+44  0.8778E+44
 -0.8454E-04  0.1075E+54  0.5875E+46  0.8772E+44  0.8792E+44
 -0.4257E-04  0.1076E+54  0.5864E+46  0.8905E+44  0.8926E+44
  0.1902E-05  0.1078E+54  0.5861E+46  0.9186E+44  0.9211E+44
  0.2715E-04  0.1080E+54  0.5872E+46  0.9360E+44  0.9393E+44
  0.5663E-04  0.1082E+54  0.5889E+46  0.9606E+44  0.9626E+44
  0.8383E-04  0.1083E+54  0.5892E+46  0.9857E+44  0.9883E+44
  0.1128E-03  0.1085E+54  0.5897E+46  0.1018E+45  0.1021E+45
  0.1468E-03  0.1086E+54  0.5923E+46  0.1063E+45  0.1067E+45
  0.1992E-03  0.1087E+54  0.5948E+46  0.1154E+45  0.1160E+45
  0.2713E-03  0.1088E+54  0.6013E+46  0.1329E+45  0.1335E+45
  0.3596E-03  0.1086E+54  0.6108E+46  0.1631E+45  0.1643E+45
  0.4569E-03  0.1083E+54  0.6271E+46  0.2090E+45  0.2108E+45
  0.5790E-03  0.1075E+54  0.6546E+46  0.2884E+45  0.2903E+45
  0.7677E-03  0.1055E+54  0.7148E+46  0.4653E+45  0.4697E+45
  0.1116E-02  0.9954E+53  0.2679E+47  0.6060E+47  0.5777E+47
  0.1494E-02  0.8855E+53  0.2031E+49  0.7396E+49  0.7073E+49
  0.2004E-02  0.6975E+53  0.4010E+50  0.2140E+51  0.2053E+51
  0.2548E-02  0.7048E+53  0.1215E+51  0.1254E+52  0.1205E+52
  0.2925E-02  0.1001E+54  0.1524E+51  0.2549E+52  0.2463E+52
  0.3281E-02  0.1496E+54  0.1698E+51  0.4013E+52  0.3885E+52
  0.3657E-02  0.2128E+54  0.1968E+51  0.5581E+52  0.5460E+52
  0.4114E-02  0.2835E+54  0.2594E+51  0.7421E+52  0.7333E+52
  0.4617E-02  0.3347E+54  0.3602E+51  0.9063E+52  0.9033E+52
  0.5126E-02  0.3518E+54  0.4926E+51  0.1026E+53  0.1031E+53
  0.5647E-02  0.3421E+54  0.6663E+51  0.1104E+53  0.1118E+53
  0.6186E-02  0.3156E+54  0.8954E+51  0.1140E+53  0.1162E+53
  0.6702E-02  0.2855E+54  0.1122E+52  0.1136E+53  0.1165E+53
  0.7218E-02  0.2570E+54  0.1404E+52  0.1175E+53  0.1208E+53
  0.7731E-02  0.2327E+54  0.1738E+52  0.1244E+53  0.1280E+53
  0.8259E-02  0.2122E+54  0.2131E+52  0.1329E+53  0.1369E+53
  0.8784E-02  0.1959E+54  0.2606E+52  0.1446E+53  0.1496E+53
  0.9309E-02  0.1820E+54  0.3058E+52  0.1533E+53  0.1592E+53
  0.9857E-02  0.1682E+54  0.3459E+52  0.1568E+53  0.1641E+53
  0.1042E-01  0.1547E+54  0.3860E+52  0.1607E+53  0.1685E+53
  0.1100E-01  0.1414E+54  0.4239E+52  0.1658E+53  0.1749E+53
  0.1159E-01  0.1299E+54  0.4731E+52  0.1785E+53  0.1889E+53
  0.1217E-01  0.1203E+54  0.5272E+52  0.1903E+53  0.2023E+53
  0.1279E-01  0.1102E+54  0.5629E+52  0.1892E+53  0.2031E+53
  0.1340E-01  0.1010E+54  0.5933E+52  0.1862E+53  0.2016E+53
  0.1401E-01  0.9374E+53  0.6442E+52  0.1901E+53  0.2070E+53
  0.1462E-01  0.8806E+53  0.7039E+52  0.1944E+53  0.2128E+53
  0.1527E-01  0.8299E+53  0.7836E+52  0.2006E+53  0.2208E+53
  0.1590E-01  0.7903E+53  0.8768E+52  0.2087E+53  0.2310E+53
  0.1653E-01  0.7486E+53  0.9444E+52  0.2139E+53  0.2382E+53
  0.1719E-01  0.7069E+53  0.9945E+52  0.2171E+53  0.2431E+53
  0.1780E-01  0.6696E+53  0.1030E+53  0.2170E+53  0.2447E+53
  0.1844E-01  0.6333E+53  0.1060E+53  0.2167E+53  0.2458E+53
  0.1906E-01  0.6003E+53  0.1100E+53  0.2198E+53  0.2504E+53
  0.1984E-01  0.5637E+53  0.1137E+53  0.2198E+53  0.2516E+53
  0.2063E-01  0.5304E+53  0.1175E+53  0.2180E+53  0.2515E+53
  0.2139E-01  0.5040E+53  0.1224E+53  0.2198E+53  0.2549E+53
  0.2216E-01  0.4835E+53  0.1292E+53  0.2224E+53  0.2583E+53
  0.2292E-01  0.4668E+53  0.1343E+53  0.2180E+53  0.2546E+53
  0.2368E-01  0.4523E+53  0.1392E+53  0.2160E+53  0.2522E+53
  0.2437E-01  0.4392E+53  0.1416E+53  0.2137E+53  0.2500E+53
  0.2509E-01  0.4257E+53  0.1439E+53  0.2130E+53  0.2486E+53
  0.2588E-01  0.4109E+53  0.1459E+53  0.2113E+53  0.2458E+53
  0.2665E-01  0.3991E+53  0.1499E+53  0.2141E+53  0.2474E+53
  0.2742E-01  0.3888E+53  0.1526E+53  0.2129E+53  0.2442E+53
  0.2822E-01  0.3782E+53  0.1543E+53  0.2097E+53  0.2391E+53
  0.2908E-01  0.3668E+53  0.1562E+53  0.2054E+53  0.2322E+53
  0.2985E-01  0.3593E+53  0.1598E+53  0.2035E+53  0.2280E+53
  0.3053E-01  0.3551E+53  0.1673E+53  0.2090E+53  0.2320E+53
  0.3120E-01  0.3517E+53  0.1728E+53  0.2105E+53  0.2313E+53
  0.3187E-01  0.3439E+53  0.1732E+53  0.2026E+53  0.2214E+53
  0.3256E-01  0.3381E+53  0.1750E+53  0.2013E+53  0.2182E+53
  0.3322E-01  0.3347E+53  0.1794E+53  0.2074E+53  0.2226E+53
  0.3393E-01  0.3329E+53  0.1857E+53  0.2147E+53  0.2286E+53
  0.3459E-01  0.3318E+53  0.1905E+53  0.2163E+53  0.2296E+53
  0.3525E-01  0.3301E+53  0.1926E+53  0.2130E+53  0.2250E+53
  0.3590E-01  0.3283E+53  0.1964E+53  0.2142E+53  0.2251E+53
  0.3654E-01  0.3259E+53  0.1999E+53  0.2119E+53  0.2222E+53
  0.3719E-01  0.3232E+53  0.2016E+53  0.2046E+53  0.2141E+53
  0.3783E-01  0.3192E+53  0.2026E+53  0.1999E+53  0.2086E+53
  0.3846E-01  0.3155E+53  0.2027E+53  0.1983E+53  0.2061E+53
  0.3910E-01  0.3140E+53  0.2058E+53  0.2022E+53  0.2095E+53
