-89.95  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
-87.45  0.3538E+51  0.6362E+44  0.0000E+00  0.0000E+00
-73.54  0.5956E+51  0.1383E+46  0.2645E+45  0.2678E+45
-55.52  0.1127E+52  0.2053E+46  0.3863E+45  0.3890E+45
-38.26  0.2257E+52  0.2665E+46  0.4491E+45  0.4517E+45
-25.29  0.4776E+52  0.3522E+46  0.4865E+45  0.4879E+45
-17.46  0.9005E+52  0.4231E+46  0.4572E+45  0.4590E+45
-12.32  0.1549E+53  0.4847E+46  0.4027E+45  0.4034E+45
-8.784  0.2534E+53  0.5246E+46  0.3345E+45  0.3356E+45
-6.417  0.3774E+53  0.5570E+46  0.2783E+45  0.2788E+45
-4.846  0.5003E+53  0.5742E+46  0.2347E+45  0.2351E+45
-3.724  0.6213E+53  0.5874E+46  0.2037E+45  0.2046E+45
-2.855  0.7341E+53  0.5941E+46  0.1774E+45  0.1779E+45
-2.191  0.8281E+53  0.5984E+46  0.1556E+45  0.1560E+45
-1.693  0.9012E+53  0.6004E+46  0.1399E+45  0.1402E+45
-1.306  0.9516E+53  0.6007E+46  0.1264E+45  0.1268E+45
-1.024  0.9883E+53  0.5998E+46  0.1169E+45  0.1171E+45
-0.7978  0.1015E+54  0.5980E+46  0.1090E+45  0.1092E+45
-0.6365  0.1032E+54  0.5971E+46  0.1033E+45  0.1035E+45
-0.5083  0.1046E+54  0.5947E+46  0.9872E+44  0.9899E+44
-0.4179  0.1053E+54  0.5941E+46  0.9545E+44  0.9569E+44
-0.3431  0.1060E+54  0.5928E+46  0.9298E+44  0.9321E+44
-0.2822  0.1065E+54  0.5912E+46  0.9109E+44  0.9129E+44
-0.2476  0.1068E+54  0.5908E+46  0.9004E+44  0.9023E+44
-0.2043  0.1070E+54  0.5888E+46  0.8880E+44  0.8899E+44
-0.17  0.1071E+54  0.5885E+46  0.8810E+44  0.8829E+44
-0.1278  0.1074E+54  0.5881E+46  0.8758E+44  0.8778E+44
-0.08454  0.1075E+54  0.5875E+46  0.8772E+44  0.8792E+44
-0.04257  0.1076E+54  0.5864E+46  0.8905E+44  0.8926E+44
0.001902  0.1078E+54  0.5861E+46  0.9186E+44  0.9211E+44
0.02715  0.1080E+54  0.5872E+46  0.9360E+44  0.9393E+44
0.05663  0.1082E+54  0.5889E+46  0.9606E+44  0.9626E+44
0.08383  0.1083E+54  0.5892E+46  0.9857E+44  0.9883E+44
0.1128  0.1085E+54  0.5897E+46  0.1018E+45  0.1021E+45
0.1468  0.1086E+54  0.5923E+46  0.1063E+45  0.1067E+45
0.1992  0.1087E+54  0.5948E+46  0.1154E+45  0.1160E+45
0.2713  0.1088E+54  0.6013E+46  0.1329E+45  0.1335E+45
0.3596  0.1086E+54  0.6108E+46  0.1631E+45  0.1643E+45
0.4569  0.1083E+54  0.6271E+46  0.2090E+45  0.2108E+45
0.579  0.1075E+54  0.6546E+46  0.2884E+45  0.2903E+45
0.7677  0.1055E+54  0.7148E+46  0.4653E+45  0.4697E+45
1.116  0.9954E+53  0.2679E+47  0.6060E+47  0.5777E+47
1.494  0.8855E+53  0.2031E+49  0.7396E+49  0.7073E+49
2.004  0.6975E+53  0.4010E+50  0.2140E+51  0.2053E+51
2.548  0.7048E+53  0.1215E+51  0.1254E+52  0.1205E+52
2.925  0.1001E+54  0.1524E+51  0.2549E+52  0.2463E+52
3.281  0.1496E+54  0.1698E+51  0.4013E+52  0.3885E+52
3.657  0.2128E+54  0.1968E+51  0.5581E+52  0.5460E+52
4.114  0.2835E+54  0.2594E+51  0.7421E+52  0.7333E+52
4.617  0.3347E+54  0.3602E+51  0.9063E+52  0.9033E+52
5.126  0.3518E+54  0.4926E+51  0.1026E+53  0.1031E+53
5.647  0.3421E+54  0.6663E+51  0.1104E+53  0.1118E+53
6.186  0.3156E+54  0.8954E+51  0.1140E+53  0.1162E+53
6.702  0.2855E+54  0.1122E+52  0.1136E+53  0.1165E+53
7.218  0.2570E+54  0.1404E+52  0.1175E+53  0.1208E+53
7.731  0.2327E+54  0.1738E+52  0.1244E+53  0.1280E+53
8.259  0.2122E+54  0.2131E+52  0.1329E+53  0.1369E+53
8.784  0.1959E+54  0.2606E+52  0.1446E+53  0.1496E+53
9.309  0.1820E+54  0.3058E+52  0.1533E+53  0.1592E+53
9.857  0.1682E+54  0.3459E+52  0.1568E+53  0.1641E+53
10.42  0.1547E+54  0.3860E+52  0.1607E+53  0.1685E+53
11  0.1414E+54  0.4239E+52  0.1658E+53  0.1749E+53
11.59  0.1299E+54  0.4731E+52  0.1785E+53  0.1889E+53
12.17  0.1203E+54  0.5272E+52  0.1903E+53  0.2023E+53
12.79  0.1102E+54  0.5629E+52  0.1892E+53  0.2031E+53
13.4  0.1010E+54  0.5933E+52  0.1862E+53  0.2016E+53
14.01  0.9374E+53  0.6442E+52  0.1901E+53  0.2070E+53
14.62  0.8806E+53  0.7039E+52  0.1944E+53  0.2128E+53
15.27  0.8299E+53  0.7836E+52  0.2006E+53  0.2208E+53
15.9  0.7903E+53  0.8768E+52  0.2087E+53  0.2310E+53
16.53  0.7486E+53  0.9444E+52  0.2139E+53  0.2382E+53
17.19  0.7069E+53  0.9945E+52  0.2171E+53  0.2431E+53
17.8  0.6696E+53  0.1030E+53  0.2170E+53  0.2447E+53
18.44  0.6333E+53  0.1060E+53  0.2167E+53  0.2458E+53
19.06  0.6003E+53  0.1100E+53  0.2198E+53  0.2504E+53
19.84  0.5637E+53  0.1137E+53  0.2198E+53  0.2516E+53
20.63  0.5304E+53  0.1175E+53  0.2180E+53  0.2515E+53
21.39  0.5040E+53  0.1224E+53  0.2198E+53  0.2549E+53
22.16  0.4835E+53  0.1292E+53  0.2224E+53  0.2583E+53
22.92  0.4668E+53  0.1343E+53  0.2180E+53  0.2546E+53
23.68  0.4523E+53  0.1392E+53  0.2160E+53  0.2522E+53
24.37  0.4392E+53  0.1416E+53  0.2137E+53  0.2500E+53
25.09  0.4257E+53  0.1439E+53  0.2130E+53  0.2486E+53
25.88  0.4109E+53  0.1459E+53  0.2113E+53  0.2458E+53
26.65  0.3991E+53  0.1499E+53  0.2141E+53  0.2474E+53
27.42  0.3888E+53  0.1526E+53  0.2129E+53  0.2442E+53
28.22  0.3782E+53  0.1543E+53  0.2097E+53  0.2391E+53
29.08  0.3668E+53  0.1562E+53  0.2054E+53  0.2322E+53
29.85  0.3593E+53  0.1598E+53  0.2035E+53  0.2280E+53
30.53  0.3551E+53  0.1673E+53  0.2090E+53  0.2320E+53
31.2  0.3517E+53  0.1728E+53  0.2105E+53  0.2313E+53
31.87  0.3439E+53  0.1732E+53  0.2026E+53  0.2214E+53
32.56  0.3381E+53  0.1750E+53  0.2013E+53  0.2182E+53
33.22  0.3347E+53  0.1794E+53  0.2074E+53  0.2226E+53
33.93  0.3329E+53  0.1857E+53  0.2147E+53  0.2286E+53
34.59  0.3318E+53  0.1905E+53  0.2163E+53  0.2296E+53
35.25  0.3301E+53  0.1926E+53  0.2130E+53  0.2250E+53
35.9  0.3283E+53  0.1964E+53  0.2142E+53  0.2251E+53
36.54  0.3259E+53  0.1999E+53  0.2119E+53  0.2222E+53
37.19  0.3232E+53  0.2016E+53  0.2046E+53  0.2141E+53
37.83  0.3192E+53  0.2026E+53  0.1999E+53  0.2086E+53
38.46  0.3155E+53  0.2027E+53  0.1983E+53  0.2061E+53
39.1  0.3140E+53  0.2058E+53  0.2022E+53  0.2095E+53
39.75  0.3136E+53  0.2092E+53  0.2078E+53  0.2147E+53
40.42  0.3123E+53  0.2109E+53  0.2106E+53  0.2172E+53
41.1  0.3103E+53  0.2109E+53  0.2120E+53  0.2180E+53
41.76  0.3078E+53  0.2126E+53  0.2157E+53  0.2219E+53
42.43  0.3069E+53  0.2146E+53  0.2209E+53  0.2268E+53
43.06  0.3056E+53  0.2161E+53  0.2247E+53  0.2305E+53
43.7  0.3044E+53  0.2184E+53  0.2307E+53  0.2368E+53
44.38  0.3028E+53  0.2206E+53  0.2373E+53  0.2429E+53
45.08  0.3019E+53  0.2232E+53  0.2408E+53  0.2468E+53
45.79  0.3017E+53  0.2256E+53  0.2412E+53  0.2469E+53
46.5  0.3010E+53  0.2277E+53  0.2382E+53  0.2440E+53
47.21  0.3001E+53  0.2296E+53  0.2351E+53  0.2412E+53
47.92  0.2999E+53  0.2321E+53  0.2339E+53  0.2398E+53
48.64  0.2982E+53  0.2328E+53  0.2306E+53  0.2363E+53
49.35  0.2978E+53  0.2343E+53  0.2296E+53  0.2349E+53
50.07  0.2970E+53  0.2364E+53  0.2289E+53  0.2346E+53
50.79  0.2968E+53  0.2385E+53  0.2278E+53  0.2334E+53
51.5  0.2987E+53  0.2430E+53  0.2302E+53  0.2358E+53
52.21  0.2992E+53  0.2461E+53  0.2279E+53  0.2336E+53
52.92  0.2996E+53  0.2487E+53  0.2246E+53  0.2299E+53
53.64  0.3019E+53  0.2547E+53  0.2307E+53  0.2361E+53
54.36  0.3036E+53  0.2588E+53  0.2368E+53  0.2425E+53
55.1  0.3036E+53  0.2608E+53  0.2360E+53  0.2417E+53
55.86  0.3055E+53  0.2656E+53  0.2371E+53  0.2427E+53
56.64  0.3070E+53  0.2704E+53  0.2363E+53  0.2419E+53
57.41  0.3086E+53  0.2723E+53  0.2343E+53  0.2397E+53
58.2  0.3079E+53  0.2699E+53  0.2255E+53  0.2309E+53
58.99  0.3067E+53  0.2689E+53  0.2209E+53  0.2261E+53
59.78  0.3067E+53  0.2689E+53  0.2200E+53  0.2248E+53
60.59  0.3072E+53  0.2692E+53  0.2191E+53  0.2240E+53
61.39  0.3077E+53  0.2719E+53  0.2189E+53  0.2238E+53
62.2  0.3089E+53  0.2749E+53  0.2179E+53  0.2230E+53
63  0.3092E+53  0.2758E+53  0.2174E+53  0.2222E+53
63.82  0.3076E+53  0.2756E+53  0.2180E+53  0.2228E+53
64.64  0.3094E+53  0.2796E+53  0.2256E+53  0.2303E+53
65.44  0.3099E+53  0.2810E+53  0.2275E+53  0.2328E+53
66.26  0.3117E+53  0.2830E+53  0.2301E+53  0.2351E+53
67.06  0.3131E+53  0.2852E+53  0.2307E+53  0.2357E+53
67.88  0.3181E+53  0.2942E+53  0.2376E+53  0.2433E+53
68.72  0.3208E+53  0.2969E+53  0.2322E+53  0.2376E+53
69.54  0.3199E+53  0.2960E+53  0.2238E+53  0.2287E+53
70.36  0.3221E+53  0.3007E+53  0.2228E+53  0.2278E+53
71.18  0.3242E+53  0.3033E+53  0.2182E+53  0.2232E+53
72.03  0.3228E+53  0.3002E+53  0.2134E+53  0.2178E+53
72.89  0.3234E+53  0.3007E+53  0.2146E+53  0.2193E+53
73.73  0.3262E+53  0.3051E+53  0.2172E+53  0.2217E+53
74.64  0.3271E+53  0.3069E+53  0.2136E+53  0.2186E+53
75.53  0.3291E+53  0.3077E+53  0.2085E+53  0.2134E+53
76.37  0.3299E+53  0.3076E+53  0.2022E+53  0.2066E+53
77.21  0.3290E+53  0.3037E+53  0.1952E+53  0.1995E+53
78  0.3291E+53  0.3013E+53  0.1949E+53  0.1990E+53
78.8  0.3298E+53  0.3017E+53  0.1972E+53  0.2016E+53
79.61  0.3303E+53  0.3036E+53  0.1996E+53  0.2035E+53
80.4  0.3308E+53  0.3029E+53  0.1989E+53  0.2033E+53
81.18  0.3306E+53  0.3022E+53  0.1983E+53  0.2027E+53
82.01  0.3305E+53  0.3046E+53  0.2020E+53  0.2063E+53
82.83  0.3324E+53  0.3076E+53  0.2098E+53  0.2138E+53
83.7  0.3334E+53  0.3094E+53  0.2169E+53  0.2209E+53
84.58  0.3338E+53  0.3105E+53  0.2181E+53  0.2227E+53
85.49  0.3337E+53  0.3093E+53  0.2165E+53  0.2210E+53
86.36  0.3323E+53  0.3090E+53  0.2161E+53  0.2208E+53
87.22  0.3318E+53  0.3094E+53  0.2210E+53  0.2255E+53
88.08  0.3325E+53  0.3122E+53  0.2237E+53  0.2281E+53
88.95  0.3340E+53  0.3158E+53  0.2241E+53  0.2290E+53
89.81  0.3338E+53  0.3120E+53  0.2109E+53  0.2159E+53
90.7  0.3366E+53  0.3155E+53  0.2039E+53  0.2086E+53
91.55  0.3377E+53  0.3171E+53  0.1989E+53  0.2032E+53
92.41  0.3408E+53  0.3222E+53  0.2023E+53  0.2068E+53
93.28  0.3447E+53  0.3263E+53  0.2155E+53  0.2196E+53
94.13  0.3469E+53  0.3276E+53  0.2247E+53  0.2291E+53
94.94  0.3474E+53  0.3274E+53  0.2254E+53  0.2301E+53
95.8  0.3443E+53  0.3213E+53  0.2163E+53  0.2213E+53
96.7  0.3408E+53  0.3174E+53  0.2118E+53  0.2167E+53
97.6  0.3409E+53  0.3185E+53  0.2141E+53  0.2186E+53
98.44  0.3438E+53  0.3223E+53  0.2157E+53  0.2207E+53
99.32  0.3447E+53  0.3225E+53  0.2117E+53  0.2164E+53
100.2  0.3478E+53  0.3269E+53  0.2074E+53  0.2126E+53
101.1  0.3488E+53  0.3304E+53  0.1990E+53  0.2038E+53
102  0.3534E+53  0.3363E+53  0.1969E+53  0.2016E+53
102.9  0.3594E+53  0.3409E+53  0.1932E+53  0.1978E+53
103.7  0.3634E+53  0.3400E+53  0.1879E+53  0.1923E+53
104.7  0.3663E+53  0.3398E+53  0.1848E+53  0.1891E+53
105.6  0.3683E+53  0.3393E+53  0.1812E+53  0.1856E+53
106.5  0.3665E+53  0.3354E+53  0.1742E+53  0.1783E+53
107.4  0.3661E+53  0.3344E+53  0.1722E+53  0.1762E+53
108.3  0.3691E+53  0.3384E+53  0.1771E+53  0.1810E+53
109.2  0.3720E+53  0.3415E+53  0.1808E+53  0.1848E+53
110.1  0.3713E+53  0.3409E+53  0.1795E+53  0.1832E+53
111  0.3700E+53  0.3393E+53  0.1753E+53  0.1793E+53
111.9  0.3729E+53  0.3427E+53  0.1756E+53  0.1795E+53
112.8  0.3774E+53  0.3478E+53  0.1801E+53  0.1840E+53
113.7  0.3830E+53  0.3519E+53  0.1827E+53  0.1867E+53
114.6  0.3837E+53  0.3507E+53  0.1830E+53  0.1868E+53
115.5  0.3825E+53  0.3493E+53  0.1838E+53  0.1877E+53
116.4  0.3811E+53  0.3486E+53  0.1846E+53  0.1888E+53
117.3  0.3793E+53  0.3460E+53  0.1846E+53  0.1882E+53
118.1  0.3752E+53  0.3396E+53  0.1799E+53  0.1837E+53
119  0.3712E+53  0.3362E+53  0.1782E+53  0.1818E+53
120.9  0.3699E+53  0.3403E+53  0.1795E+53  0.1831E+53
123.1  0.3756E+53  0.3470E+53  0.1806E+53  0.1842E+53
125  0.3731E+53  0.3494E+53  0.1858E+53  0.1898E+53
127  0.3677E+53  0.3432E+53  0.1826E+53  0.1863E+53
129  0.3629E+53  0.3357E+53  0.1785E+53  0.1820E+53
131.1  0.3636E+53  0.3408E+53  0.1821E+53  0.1860E+53
133.3  0.3604E+53  0.3379E+53  0.1779E+53  0.1816E+53
135.2  0.3590E+53  0.3381E+53  0.1730E+53  0.1767E+53
137.2  0.3609E+53  0.3403E+53  0.1758E+53  0.1794E+53
139.2  0.3646E+53  0.3493E+53  0.1928E+53  0.1967E+53
141.2  0.3620E+53  0.3460E+53  0.1874E+53  0.1913E+53
143.2  0.3608E+53  0.3450E+53  0.1872E+53  0.1913E+53
144.9  0.3619E+53  0.3447E+53  0.1814E+53  0.1854E+53
146.7  0.3642E+53  0.3464E+53  0.1791E+53  0.1831E+53
148.6  0.3652E+53  0.3475E+53  0.1763E+53  0.1801E+53
150.6  0.3669E+53  0.3488E+53  0.1794E+53  0.1831E+53
152.6  0.3655E+53  0.3437E+53  0.1713E+53  0.1748E+53
154.4  0.3658E+53  0.3409E+53  0.1723E+53  0.1758E+53
156.1  0.3690E+53  0.3459E+53  0.1767E+53  0.1805E+53
157.9  0.3718E+53  0.3485E+53  0.1722E+53  0.1758E+53
159.5  0.3766E+53  0.3505E+53  0.1684E+53  0.1718E+53
161.1  0.3829E+53  0.3545E+53  0.1675E+53  0.1708E+53
162.7  0.3819E+53  0.3503E+53  0.1647E+53  0.1683E+53
164.3  0.3808E+53  0.3501E+53  0.1650E+53  0.1686E+53
165.8  0.3818E+53  0.3522E+53  0.1674E+53  0.1708E+53
167.4  0.3846E+53  0.3584E+53  0.1700E+53  0.1734E+53
169.1  0.3899E+53  0.3634E+53  0.1697E+53  0.1731E+53
170.7  0.3907E+53  0.3627E+53  0.1664E+53  0.1698E+53
172.5  0.3895E+53  0.3608E+53  0.1656E+53  0.1688E+53
173.9  0.3899E+53  0.3612E+53  0.1671E+53  0.1703E+53
175.4  0.3860E+53  0.3564E+53  0.1633E+53  0.1666E+53
176.6  0.3833E+53  0.3525E+53  0.1613E+53  0.1644E+53
178  0.3787E+53  0.3481E+53  0.1603E+53  0.1636E+53
179.8  0.3717E+53  0.3412E+53  0.1660E+53  0.1692E+53
181.2  0.3690E+53  0.3401E+53  0.1683E+53  0.1716E+53
182.7  0.3681E+53  0.3400E+53  0.1650E+53  0.1682E+53
184.1  0.3703E+53  0.3446E+53  0.1722E+53  0.1755E+53
185.7  0.3671E+53  0.3421E+53  0.1744E+53  0.1776E+53
187.2  0.3661E+53  0.3415E+53  0.1757E+53  0.1792E+53
188.6  0.3658E+53  0.3427E+53  0.1758E+53  0.1793E+53
190  0.3692E+53  0.3458E+53  0.1774E+53  0.1809E+53
191.6  0.3692E+53  0.3449E+53  0.1745E+53  0.1778E+53
193  0.3672E+53  0.3429E+53  0.1772E+53  0.1805E+53
194.2  0.3672E+53  0.3433E+53  0.1757E+53  0.1791E+53
195.9  0.3675E+53  0.3436E+53  0.1664E+53  0.1697E+53
197.3  0.3661E+53  0.3415E+53  0.1611E+53  0.1643E+53
198.6  0.3662E+53  0.3421E+53  0.1609E+53  0.1641E+53
199.7  0.3674E+53  0.3421E+53  0.1609E+53  0.1642E+53
201.1  0.3650E+53  0.3401E+53  0.1660E+53  0.1691E+53
202.4  0.3642E+53  0.3393E+53  0.1670E+53  0.1699E+53
203.6  0.3612E+53  0.3351E+53  0.1655E+53  0.1686E+53
204.8  0.3591E+53  0.3319E+53  0.1639E+53  0.1669E+53
206.2  0.3592E+53  0.3337E+53  0.1644E+53  0.1677E+53
207.5  0.3605E+53  0.3379E+53  0.1667E+53  0.1700E+53
208.8  0.3612E+53  0.3383E+53  0.1664E+53  0.1696E+53
209.9  0.3615E+53  0.3386E+53  0.1715E+53  0.1747E+53
211.1  0.3609E+53  0.3382E+53  0.1777E+53  0.1810E+53
212.1  0.3601E+53  0.3387E+53  0.1808E+53  0.1842E+53
213.2  0.3613E+53  0.3401E+53  0.1817E+53  0.1850E+53
214.3  0.3606E+53  0.3402E+53  0.1811E+53  0.1846E+53
215.5  0.3614E+53  0.3413E+53  0.1863E+53  0.1898E+53
216.6  0.3610E+53  0.3417E+53  0.1889E+53  0.1926E+53
217.7  0.3598E+53  0.3418E+53  0.1940E+53  0.1978E+53
218.5  0.3586E+53  0.3418E+53  0.1964E+53  0.2006E+53
219.7  0.3580E+53  0.3415E+53  0.1958E+53  0.1998E+53
221  0.3580E+53  0.3414E+53  0.1961E+53  0.2000E+53
222  0.3587E+53  0.3429E+53  0.1980E+53  0.2020E+53
223  0.3582E+53  0.3429E+53  0.1972E+53  0.2012E+53
224.2  0.3586E+53  0.3424E+53  0.1962E+53  0.2002E+53
225.2  0.3593E+53  0.3423E+53  0.1960E+53  0.1998E+53
226.4  0.3602E+53  0.3434E+53  0.1958E+53  0.1995E+53
227.4  0.3618E+53  0.3443E+53  0.1955E+53  0.1993E+53
228.4  0.3628E+53  0.3449E+53  0.1953E+53  0.1993E+53
229.3  0.3631E+53  0.3470E+53  0.1968E+53  0.2007E+53
230.4  0.3652E+53  0.3499E+53  0.2007E+53  0.2043E+53
231.4  0.3646E+53  0.3492E+53  0.1997E+53  0.2037E+53
232.4  0.3641E+53  0.3477E+53  0.1907E+53  0.1947E+53
233.4  0.3632E+53  0.3448E+53  0.1810E+53  0.1849E+53
234.3  0.3637E+53  0.3454E+53  0.1803E+53  0.1839E+53
235.3  0.3635E+53  0.3439E+53  0.1777E+53  0.1813E+53
236.2  0.3638E+53  0.3412E+53  0.1754E+53  0.1787E+53
237  0.3628E+53  0.3388E+53  0.1728E+53  0.1761E+53
237.8  0.3622E+53  0.3371E+53  0.1701E+53  0.1736E+53
238.7  0.3624E+53  0.3376E+53  0.1701E+53  0.1736E+53
