   0.100    2.141129272153e-46    7.790350004298e-47
   0.200    6.978956001855e-46    2.179347749065e-46
   0.300    1.323598141641e-45    3.735610414316e-46
   0.400    2.032590382457e-45    5.338483367858e-46
   0.500    2.794468326050e-45    6.955200940287e-46
   0.600    3.591962923230e-45    8.574600121452e-46
   0.700    4.414560394048e-45    1.019270125116e-45
   0.800    5.255501719135e-45    1.180816853969e-45
   0.900    6.110247502191e-45    1.342069316277e-45
   1.000    6.975637598122e-45    1.503036662600e-45
   1.100    7.849405274262e-45    1.663742526625e-45
   1.200    8.729882890202e-45    1.824214317046e-45
   1.300    9.615816264596e-45    1.984478728591e-45
   1.400    1.050624479178e-44    2.144560213451e-45
   1.500    1.140041960163e-44    2.304480285472e-45
   1.600    1.229774930059e-44    2.464257810873e-45
   1.700    1.319775982410e-44    2.623909015864e-45
   1.800    1.410006740270e-44    2.783447967166e-45
   1.900    1.500435760314e-44    2.942886758805e-45
   2.000    1.591037078794e-44    3.102235892099e-45
   2.100    1.681789041236e-44    3.261504447879e-45
   2.200    1.772673470768e-44    3.420700351640e-45
   2.300    1.863674922115e-44    3.579830402309e-45
   2.400    1.954780371132e-44    3.738900792776e-45
   2.500    2.045978477887e-44    3.897916643144e-45
   2.600    2.137259610557e-44    4.056882724664e-45
   2.700    2.228615404877e-44    4.215803221474e-45
   2.800    2.320038446011e-44    4.374681617736e-45
   2.900    2.411522406153e-44    4.533521293992e-45
   3.000    2.503061701604e-44    4.692325223131e-45
   3.100    2.594651308886e-44    4.851095899334e-45
   3.200    2.686286908755e-44    5.009835783782e-45
   3.300    2.777964501129e-44    5.168546817544e-45
   3.400    2.869680681020e-44    5.327231028320e-45
   3.500    2.961432353615e-44    5.485890166489e-45
   3.600    3.053216675922e-44    5.644525709571e-45
   3.700    3.145031220218e-44    5.803139218664e-45
   3.800    3.236873629124e-44    5.961731838477e-45
   3.900    3.328741928839e-44    6.120304878059e-45
   4.000    3.420634265314e-44    6.278859427845e-45
   4.100    3.512548851299e-44    6.437396321340e-45
   4.200    3.604484292493e-44    6.595916707340e-45
   4.300    3.696439105901e-44    6.754421298411e-45
   4.400    3.788412093736e-44    6.912911010455e-45
   4.500    3.880402014621e-44    7.071386455691e-45
   4.600    3.972407722602e-44    7.229848192551e-45
   4.700    4.064428317412e-44    7.388296986936e-45
   4.800    4.156462940045e-44    7.546733500193e-45
   4.900    4.248510664907e-44    7.705158133773e-45
   5.000    4.340570738166e-44    7.863571425415e-45
   5.100    4.432642451529e-44    8.021973859248e-45
   5.200    4.524725129697e-44    8.180365857348e-45
   5.300    4.616818139025e-44    8.338747803793e-45
   5.400    4.708921042365e-44    8.497120298353e-45
   5.500    4.801033058637e-44    8.655483310067e-45
   5.600    4.893153923031e-44    8.813837544096e-45
   5.700    4.985282968779e-44    8.972182998506e-45
   5.800    5.077419991633e-44    9.130520332357e-45
   5.900    5.169564343071e-44    9.288849444928e-45
   6.000    5.261715819066e-44    9.447170876535e-45
   6.100    5.353874047099e-44    9.605484850461e-45
   6.200    5.446038774550e-44    9.763791728965e-45
   6.300    5.538209412622e-44    9.922091305511e-45
   6.400    5.630385803482e-44    1.008038400496e-44
   6.500    5.722567811731e-44    1.023867024763e-44
   6.600    5.814755023668e-44    1.039694998554e-44
   6.700    5.906947291016e-44    1.055522355019e-44
   6.800    5.999144231612e-44    1.071349087983e-44
   6.900    6.091345857627e-44    1.087175249478e-44
   7.000    6.183551847669e-44    1.103000837216e-44
   7.100    6.275761894951e-44    1.118825848769e-44
   7.200    6.367975889560e-44    1.134650309793e-44
   7.300    6.460193744434e-44    1.150474247253e-44
   7.400    6.552415350724e-44    1.166297682679e-44
   7.500    6.644640340234e-44    1.182120595852e-44
   7.600    6.736868736596e-44    1.197943025018e-44
   7.700    6.829100169503e-44    1.213764946275e-44
   7.800    6.921334932546e-44    1.229586435956e-44
   7.900    7.013572381427e-44    1.245407425192e-44
   8.000    7.105812785935e-44    1.261227983746e-44
   8.100    7.198055783418e-44    1.277048083279e-44
   8.200    7.290301599824e-44    1.292867784178e-44
   8.300    7.382549687006e-44    1.308687027479e-44
   8.400    7.474800391110e-44    1.324505889596e-44
   8.500    7.567053348672e-44    1.340324337678e-44
   8.600    7.659308469726e-44    1.356142379634e-44
   8.700    7.751565639720e-44    1.371960018723e-44
   8.800    7.843825166002e-44    1.387777321425e-44
   8.900    7.936086078730e-44    1.403594159387e-44
   9.000    8.028349474368e-44    1.419410717255e-44
   9.100    8.120614463110e-44    1.435226877399e-44
   9.200    8.212881219708e-44    1.451042683070e-44
   9.300    8.305149649313e-44    1.466858135953e-44
   9.400    8.397419595280e-44    1.482673227768e-44
   9.500    8.489691420827e-44    1.498488028260e-44
   9.600    8.581964706171e-44    1.514302488157e-44
   9.700    8.674239142483e-44    1.530116574540e-44
   9.800    8.766515245067e-44    1.545930378419e-44
   9.900    8.858792524124e-44    1.561743838541e-44
  10.000    8.951071380587e-44    1.577557027590e-44
  10.100    9.043351385466e-44    1.593369892643e-44
  10.200    9.135632600052e-44    1.609182454297e-44
  10.300    9.227915106723e-44    1.624994735878e-44
  10.400    9.320198640444e-44    1.640806708048e-44
  10.500    9.412483104460e-44    1.656618366467e-44
  10.600    9.504768778128e-44    1.672429762960e-44
  10.700    9.597055461589e-44    1.688240876968e-44
  10.800    9.689343107218e-44    1.704051710510e-44
  10.900    9.781631878194e-44    1.719862296921e-44
  11.000    9.873921075027e-44    1.735672539851e-44
  11.100    9.966211889554e-44    1.751482626286e-44
  11.200    1.005850299375e-43    1.767292365160e-44
