25   4.5d-41
30   3.15d-40
35   10.85d-40
40   23.68d-40
45   38.97d-40
50   53.79d-40
55   71.63d-40
60   90.05d-40
65   108.73d-40
70   129.14d-40
75   150.40d-40
80   170.75d-40
85   191.16d-40
90   211.73d-40
95   231.25d-40
100  247d-40
105  260d-40
110  264d-40
115  264d-40
120  264d-40
125  264d-40
130  264d-40
135  264d-40
140  264d-40
145  264d-40
150  264d-40
155  264d-40
160  264d-40
165  264d-40
170  264d-40
175  264d-40
180  264d-40

