 0.10216E-02  0.35435E+01  0.97188E+00  0.1861E+53  0.1297E+49  0.2439E+47
 0.10216E-02  0.45154E+01  0.12384E+01  0.6723E+52  0.5846E+48  0.1097E+47
 0.10216E-02  0.57538E+01  0.15781E+01  0.1455E+52  0.1535E+48  0.2850E+46
 0.10216E-02  0.73319E+01  0.20110E+01  0.1661E+51  0.2043E+47  0.3736E+45
 0.10216E-02  0.93429E+01  0.25625E+01  0.8478E+49  0.1183E+46  0.2198E+44
 0.10216E-02  0.11905E+02  0.32654E+01  0.1566E+48  0.2413E+44  0.5458E+42
 0.10216E-02  0.15171E+02  0.41610E+01  0.8011E+45  0.1009E+42  0.7880E+40
 0.10216E-02  0.19332E+02  0.53022E+01  0.7299E+42  0.6546E+39  0.1955E+39
 0.10216E-02  0.24634E+02  0.67565E+01  0.1821E+40  0.8400E+36  0.2406E+36
 0.10216E-02  0.31390E+02  0.86096E+01  0.2568E+37  0.6682E+33  0.1805E+33
 0.10216E-02  0.40000E+02  0.10971E+02  0.1847E+34  0.3681E+30  0.9605E+29
 0.10216E-02  0.50971E+02  0.13980E+02  0.8945E+30  0.1558E+27  0.3965E+26
 0.10216E-02  0.64951E+02  0.17814E+02  0.3432E+27  0.5403E+23  0.1347E+23
 0.10216E-02  0.82766E+02  0.22701E+02  0.1143E+24  0.1615E+20  0.3958E+19
 0.10216E-02  0.10547E+03  0.28927E+02  0.3494E+20  0.4319E+16  0.1050E+16
 0.10216E-02  0.13439E+03  0.36861E+02  0.9911E+16  0.1042E+13  0.2563E+12
 0.10216E-02  0.17125E+03  0.46970E+02  0.2509E+13  0.2192E+09  0.5763E+08
 0.10216E-02  0.21822E+03  0.59853E+02  0.5333E+09  0.3781E+05  0.1168E+05
 0.10216E-02  0.27808E+03  0.76270E+02  0.9071E+05  0.5112E+01  0.2033E+01
 0.10216E-02  0.35435E+03  0.97188E+02  0.1213E+02  0.5404E-03  0.2878E-03
 0.11469E-01  0.35435E+01  0.97188E+00  0.7426E+54  0.1522E+51  0.2775E+50
 0.11469E-01  0.45154E+01  0.12384E+01  0.5498E+54  0.6846E+50  0.1428E+50
 0.11469E-01  0.57538E+01  0.15781E+01  0.2578E+54  0.1967E+50  0.4607E+49
 0.11469E-01  0.73319E+01  0.20110E+01  0.5440E+53  0.3191E+49  0.7955E+48
 0.11469E-01  0.93429E+01  0.25625E+01  0.4834E+52  0.2461E+48  0.6260E+47
 0.11469E-01  0.11905E+02  0.32654E+01  0.1764E+51  0.7706E+46  0.1939E+46
 0.11469E-01  0.15171E+02  0.41610E+01  0.2372E+49  0.8739E+44  0.2238E+44
 0.11469E-01  0.19332E+02  0.53022E+01  0.1456E+47  0.3236E+42  0.1309E+41
 0.11469E-01  0.24634E+02  0.67565E+01  0.6740E+44  0.1451E+39  0.3303E+38
 0.11469E-01  0.31390E+02  0.86096E+01  0.4525E+41  0.8653E+36  0.2187E+36
 0.11469E-01  0.40000E+02  0.10971E+02  0.1493E+39  0.5322E+34  0.1406E+34
 0.11469E-01  0.50971E+02  0.13980E+02  0.7371E+36  0.2926E+32  0.8046E+31
 0.11469E-01  0.64951E+02  0.17814E+02  0.2925E+34  0.1372E+30  0.3929E+29
 0.11469E-01  0.82766E+02  0.22701E+02  0.9241E+31  0.5428E+27  0.1608E+27
 0.11469E-01  0.10547E+03  0.28927E+02  0.2254E+29  0.1815E+25  0.5417E+24
 0.11469E-01  0.13439E+03  0.36861E+02  0.4164E+26  0.5173E+22  0.1474E+22
 0.11469E-01  0.17125E+03  0.46970E+02  0.5974E+23  0.1262E+20  0.3243E+19
 0.11469E-01  0.21822E+03  0.59853E+02  0.7063E+20  0.2568E+17  0.5923E+16
 0.11469E-01  0.27808E+03  0.76270E+02  0.7329E+17  0.4172E+14  0.9218E+13
 0.11469E-01  0.35435E+03  0.97188E+02  0.7017E+14  0.5237E+11  0.1255E+11
 0.21075E-01  0.35435E+01  0.97188E+00  0.9365E+54  0.1618E+51  0.3059E+50
