1   7.83
2   4.35
3   81.9
4   0
5   2.11
6   1.17
7   0
8   0
9   0
10  100.
11  0
12  0
13  0
14  0
15  0
16  0
17  1.93
18  1.07
19  331
20  0
21  0
22  66.7
23  0
24  2.59
25  1.44
26  37.2
27  0
28  0
29  0
30  0
31  0
32  0
33  0.68
34  0.38
35  50.0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.68
43  0.38
44  50.0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.68
52  0.38
53  50.0
54  0
55  0
56  0
57  0
58  0
59  0
60  0.68
61  0.38
62  50.0
63  0
64  0
65  0
66  0
67  0
68  0
