--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12s15_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   299            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
--------------------------------------------------------------------------------------------------------------------
-0.183000000E+00 0.500E+01 0.184E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.183000000E+00 0.725E+01 0.267E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.183000000E+00 0.105E+02 0.387E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.183000000E+00 0.153E+02 0.562E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.183000000E+00 0.222E+02 0.815E+01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.183000000E+00 0.322E+02 0.118E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.183000000E+00 0.467E+02 0.172E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.466E+02 0.466E+02 0.466E+02 0.466E+02
-0.183000000E+00 0.677E+02 0.249E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.183000000E+00 0.982E+02 0.361E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.183000000E+00 0.143E+03 0.524E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.183000000E+00 0.207E+03 0.761E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.183000000E+00 0.300E+03 0.110E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.174504622E+00 0.500E+01 0.184E+01 0.421E+55 0.408E+50 0.883E+49 0.874E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.174504622E+00 0.725E+01 0.267E+01 0.554E+54 0.671E+49 0.123E+49 0.129E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.174504622E+00 0.105E+02 0.387E+01 0.161E+53 0.203E+48 0.355E+47 0.377E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.174504622E+00 0.153E+02 0.562E+01 0.761E+50 0.920E+45 0.162E+45 0.172E+45 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.174504622E+00 0.222E+02 0.815E+01 0.149E+48 0.207E+43 0.374E+42 0.395E+42 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.174504622E+00 0.322E+02 0.118E+02 0.305E+45 0.503E+40 0.929E+39 0.982E+39 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.174504622E+00 0.467E+02 0.172E+02 0.603E+42 0.117E+38 0.222E+37 0.236E+37 0.466E+02 0.466E+02 0.466E+02 0.466E+02
-0.174504622E+00 0.677E+02 0.249E+02 0.116E+40 0.267E+35 0.203E+34 0.563E+34 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.174504622E+00 0.982E+02 0.361E+02 0.214E+37-0.244E+33-0.193E+34 0.137E+32 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.174504622E+00 0.143E+03 0.524E+02 0.711E+34-0.627E+33-0.194E+34 0.315E+29 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.174504622E+00 0.207E+03 0.761E+02 0.328E+34-0.138E+34-0.215E+34 0.585E+26 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.174504622E+00 0.300E+03 0.110E+03 0.811E+34-0.908E+34-0.580E+34 0.215E+24 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.164504622E+00 0.500E+01 0.184E+01 0.493E+55 0.453E+50 0.980E+49 0.970E+49 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.164504622E+00 0.725E+01 0.267E+01 0.683E+54 0.772E+49 0.141E+49 0.148E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.164504622E+00 0.105E+02 0.387E+01 0.213E+53 0.250E+48 0.434E+47 0.463E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.164504622E+00 0.153E+02 0.562E+01 0.116E+51 0.132E+46 0.232E+45 0.246E+45 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.164504622E+00 0.222E+02 0.815E+01 0.304E+48 0.404E+43 0.725E+42 0.769E+42 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.164504622E+00 0.322E+02 0.118E+02 0.918E+45 0.150E+41 0.279E+40 0.297E+40 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.164504622E+00 0.467E+02 0.172E+02 0.303E+43 0.642E+38 0.126E+38 0.136E+38 0.466E+02 0.466E+02 0.466E+02 0.466E+02
-0.164504622E+00 0.677E+02 0.249E+02 0.106E+41 0.309E+36 0.650E+35 0.712E+35 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.164504622E+00 0.982E+02 0.361E+02 0.361E+38 0.103E+34 0.259E+33 0.399E+33 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.164504622E+00 0.143E+03 0.524E+02 0.108E+36-0.864E+33-0.367E+32 0.202E+31 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.164504622E+00 0.207E+03 0.761E+02 0.915E+34-0.156E+34-0.166E+32 0.780E+28 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.164504622E+00 0.300E+03 0.110E+03 0.194E+35-0.717E+34-0.136E+32 0.413E+26 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.154504622E+00 0.500E+01 0.184E+01 0.596E+55 0.508E+50 0.110E+50 0.109E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.154504622E+00 0.725E+01 0.267E+01 0.886E+54 0.911E+49 0.166E+49 0.174E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.154504622E+00 0.105E+02 0.387E+01 0.302E+53 0.320E+48 0.553E+47 0.590E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.154504622E+00 0.153E+02 0.562E+01 0.190E+51 0.195E+46 0.340E+45 0.362E+45 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.154504622E+00 0.222E+02 0.815E+01 0.602E+48 0.721E+43 0.129E+43 0.137E+43 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.154504622E+00 0.322E+02 0.118E+02 0.218E+46 0.323E+41 0.599E+40 0.641E+40 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.154504622E+00 0.467E+02 0.172E+02 0.872E+43 0.173E+39 0.343E+38 0.372E+38 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.154504622E+00 0.677E+02 0.249E+02 0.376E+41 0.109E+37 0.236E+36 0.261E+36 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.154504622E+00 0.982E+02 0.361E+02 0.159E+39 0.640E+34 0.178E+34 0.202E+34 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.154504622E+00 0.143E+03 0.524E+02 0.564E+36-0.170E+34 0.113E+32 0.141E+32 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.154504622E+00 0.207E+03 0.761E+02 0.171E+35-0.362E+34-0.521E+30 0.739E+29 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.154504622E+00 0.300E+03 0.110E+03 0.860E+34-0.207E+35-0.619E+31 0.294E+27 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.144504622E+00 0.500E+01 0.184E+01 0.745E+55 0.585E+50 0.127E+50 0.125E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.144504622E+00 0.725E+01 0.267E+01 0.120E+55 0.111E+50 0.202E+49 0.212E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.144504622E+00 0.105E+02 0.387E+01 0.449E+53 0.426E+48 0.731E+47 0.782E+47 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.144504622E+00 0.153E+02 0.562E+01 0.322E+51 0.298E+46 0.514E+45 0.549E+45 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.144504622E+00 0.222E+02 0.815E+01 0.119E+49 0.127E+44 0.225E+43 0.240E+43 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.144504622E+00 0.322E+02 0.118E+02 0.487E+46 0.648E+41 0.119E+41 0.128E+41 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.144504622E+00 0.467E+02 0.172E+02 0.224E+44 0.402E+39 0.797E+38 0.869E+38 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.144504622E+00 0.677E+02 0.249E+02 0.112E+42 0.297E+37 0.651E+36 0.725E+36 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.144504622E+00 0.982E+02 0.361E+02 0.545E+39 0.226E+35 0.587E+34 0.671E+34 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.144504622E+00 0.143E+03 0.524E+02 0.220E+37-0.133E+34 0.468E+32 0.559E+32 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.144504622E+00 0.207E+03 0.761E+02 0.385E+35-0.280E+34-0.831E+30 0.348E+30 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.144504622E+00 0.300E+03 0.110E+03 0.407E+35-0.142E+35-0.714E+31 0.166E+28 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.134504622E+00 0.500E+01 0.184E+01 0.950E+55 0.689E+50 0.149E+50 0.148E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.134504622E+00 0.725E+01 0.267E+01 0.166E+55 0.139E+50 0.252E+49 0.264E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.134504622E+00 0.105E+02 0.387E+01 0.697E+53 0.586E+48 0.998E+47 0.107E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.134504622E+00 0.153E+02 0.562E+01 0.577E+51 0.472E+46 0.809E+45 0.866E+45 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.134504622E+00 0.222E+02 0.815E+01 0.244E+49 0.229E+44 0.402E+43 0.430E+43 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.134504622E+00 0.322E+02 0.118E+02 0.109E+47 0.128E+42 0.234E+41 0.253E+41 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.134504622E+00 0.467E+02 0.172E+02 0.551E+44 0.875E+39 0.173E+39 0.189E+39 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.134504622E+00 0.677E+02 0.249E+02 0.304E+42 0.716E+37 0.158E+37 0.177E+37 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.134504622E+00 0.982E+02 0.361E+02 0.165E+40 0.625E+35 0.160E+35 0.184E+35 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.134504622E+00 0.143E+03 0.524E+02 0.744E+37 0.423E+33 0.145E+33 0.174E+33 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.134504622E+00 0.207E+03 0.761E+02 0.236E+35-0.150E+32-0.597E+30 0.123E+31 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.134504622E+00 0.300E+03 0.110E+03 0.545E+32-0.327E+31-0.810E+31 0.645E+28 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.124504622E+00 0.500E+01 0.184E+01 0.122E+56 0.822E+50 0.178E+50 0.176E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.124504622E+00 0.725E+01 0.267E+01 0.233E+55 0.176E+50 0.319E+49 0.334E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.124504622E+00 0.105E+02 0.387E+01 0.111E+54 0.820E+48 0.138E+48 0.149E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.124504622E+00 0.153E+02 0.562E+01 0.106E+52 0.756E+46 0.128E+46 0.138E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.124504622E+00 0.222E+02 0.815E+01 0.507E+49 0.412E+44 0.714E+43 0.768E+43 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.124504622E+00 0.322E+02 0.118E+02 0.247E+47 0.250E+42 0.455E+41 0.492E+41 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.124504622E+00 0.467E+02 0.172E+02 0.135E+45 0.186E+40 0.365E+39 0.402E+39 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.124504622E+00 0.677E+02 0.249E+02 0.812E+42 0.164E+38 0.364E+37 0.409E+37 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.124504622E+00 0.982E+02 0.361E+02 0.485E+40 0.155E+36 0.403E+35 0.467E+35 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.124504622E+00 0.143E+03 0.524E+02 0.241E+38 0.126E+34 0.404E+33 0.484E+33 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.124504622E+00 0.207E+03 0.761E+02 0.858E+35 0.692E+31 0.218E+31 0.382E+31 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.124504622E+00 0.300E+03 0.110E+03 0.210E+33-0.107E+31-0.105E+32 0.223E+29 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.114504622E+00 0.500E+01 0.184E+01 0.159E+56 0.991E+50 0.215E+50 0.212E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.114504622E+00 0.725E+01 0.267E+01 0.329E+55 0.226E+50 0.408E+49 0.427E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.114504622E+00 0.105E+02 0.387E+01 0.176E+54 0.116E+49 0.195E+48 0.210E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.114504622E+00 0.153E+02 0.562E+01 0.192E+52 0.122E+47 0.205E+46 0.221E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.114504622E+00 0.222E+02 0.815E+01 0.104E+50 0.746E+44 0.128E+44 0.138E+44 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.114504622E+00 0.322E+02 0.118E+02 0.553E+47 0.494E+42 0.890E+41 0.968E+41 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.114504622E+00 0.467E+02 0.172E+02 0.326E+45 0.396E+40 0.778E+39 0.859E+39 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.114504622E+00 0.677E+02 0.249E+02 0.211E+43 0.376E+38 0.839E+37 0.949E+37 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.114504622E+00 0.982E+02 0.361E+02 0.137E+41 0.379E+36 0.101E+36 0.117E+36 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.114504622E+00 0.143E+03 0.524E+02 0.738E+38 0.326E+34 0.110E+34 0.133E+34 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.114504622E+00 0.207E+03 0.761E+02 0.288E+36 0.196E+32 0.869E+31 0.115E+32 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.114504622E+00 0.300E+03 0.110E+03 0.778E+33-0.633E+29 0.375E+31 0.745E+29 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.105142896E+00 0.500E+01 0.184E+01 0.202E+56 0.118E+51 0.257E+50 0.253E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.105142896E+00 0.725E+01 0.267E+01 0.454E+55 0.287E+50 0.516E+49 0.541E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.105142896E+00 0.105E+02 0.387E+01 0.277E+54 0.163E+49 0.270E+48 0.292E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.105142896E+00 0.153E+02 0.562E+01 0.338E+52 0.191E+47 0.317E+46 0.343E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.105142896E+00 0.222E+02 0.815E+01 0.204E+50 0.129E+45 0.220E+44 0.238E+44 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.105142896E+00 0.322E+02 0.118E+02 0.118E+48 0.938E+42 0.168E+42 0.184E+42 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.105142896E+00 0.467E+02 0.172E+02 0.744E+45 0.815E+40 0.161E+40 0.179E+40 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.105142896E+00 0.677E+02 0.249E+02 0.515E+43 0.831E+38 0.189E+38 0.215E+38 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.105142896E+00 0.982E+02 0.361E+02 0.355E+41 0.892E+36 0.247E+36 0.291E+36 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.105142896E+00 0.143E+03 0.524E+02 0.205E+39 0.810E+34 0.294E+34 0.359E+34 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.105142896E+00 0.207E+03 0.761E+02 0.859E+36 0.506E+32 0.256E+32 0.340E+32 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.105142896E+00 0.300E+03 0.110E+03 0.251E+34 0.117E+30 0.122E+32 0.239E+30 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.100128610E+00 0.500E+01 0.184E+01 0.229E+56 0.130E+51 0.281E+50 0.276E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.100128610E+00 0.725E+01 0.267E+01 0.541E+55 0.324E+50 0.583E+49 0.610E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.100128610E+00 0.105E+02 0.387E+01 0.358E+54 0.194E+49 0.321E+48 0.347E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.100128610E+00 0.153E+02 0.562E+01 0.468E+52 0.243E+47 0.400E+46 0.434E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.100128610E+00 0.222E+02 0.815E+01 0.298E+50 0.173E+45 0.293E+44 0.319E+44 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.100128610E+00 0.322E+02 0.118E+02 0.181E+48 0.133E+43 0.239E+42 0.262E+42 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.100128610E+00 0.467E+02 0.172E+02 0.119E+46 0.122E+41 0.243E+40 0.271E+40 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.100128610E+00 0.677E+02 0.249E+02 0.854E+43 0.131E+39 0.301E+38 0.346E+38 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.100128610E+00 0.982E+02 0.361E+02 0.608E+41 0.145E+37 0.414E+36 0.492E+36 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.100128610E+00 0.143E+03 0.524E+02 0.362E+39 0.136E+35 0.518E+34 0.640E+34 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.100128610E+00 0.207E+03 0.761E+02 0.156E+37 0.815E+32 0.337E+32 0.639E+32 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.100128610E+00 0.300E+03 0.110E+03 0.474E+34-0.407E+31-0.106E+33 0.473E+30 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.919494308E-01 0.500E+01 0.184E+01 0.280E+56 0.151E+51 0.327E+50 0.322E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.919494308E-01 0.725E+01 0.267E+01 0.720E+55 0.399E+50 0.714E+49 0.748E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.919494308E-01 0.105E+02 0.387E+01 0.554E+54 0.262E+49 0.429E+48 0.465E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.919494308E-01 0.153E+02 0.562E+01 0.812E+52 0.363E+47 0.593E+46 0.645E+46 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.919494308E-01 0.222E+02 0.815E+01 0.564E+50 0.282E+45 0.473E+44 0.517E+44 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.919494308E-01 0.322E+02 0.118E+02 0.365E+48 0.233E+43 0.417E+42 0.461E+42 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.919494308E-01 0.467E+02 0.172E+02 0.252E+46 0.229E+41 0.460E+40 0.519E+40 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.919494308E-01 0.677E+02 0.249E+02 0.188E+44 0.261E+39 0.622E+38 0.723E+38 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.919494308E-01 0.982E+02 0.361E+02 0.139E+42 0.307E+37 0.933E+36 0.113E+37 0.980E+02 0.980E+02 0.980E+02 0.980E+02
-0.919494308E-01 0.143E+03 0.524E+02 0.855E+39 0.299E+35 0.127E+35 0.160E+35 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.919494308E-01 0.207E+03 0.761E+02 0.383E+37 0.193E+33 0.127E+33 0.173E+33 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.919494308E-01 0.300E+03 0.110E+03 0.118E+35 0.253E+30-0.228E+32 0.138E+31 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.821519947E-01 0.500E+01 0.184E+01 0.355E+56 0.184E+51 0.398E+50 0.391E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.821519947E-01 0.725E+01 0.267E+01 0.102E+56 0.521E+50 0.928E+49 0.971E+49 0.724E+01 0.724E+01 0.724E+01 0.724E+01
-0.821519947E-01 0.105E+02 0.387E+01 0.972E+54 0.387E+49 0.625E+48 0.679E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.821519947E-01 0.153E+02 0.562E+01 0.165E+53 0.616E+47 0.990E+46 0.108E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.821519947E-01 0.222E+02 0.815E+01 0.128E+51 0.535E+45 0.886E+44 0.975E+44 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.821519947E-01 0.322E+02 0.118E+02 0.903E+48 0.490E+43 0.873E+42 0.973E+42 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.821519947E-01 0.467E+02 0.172E+02 0.674E+46 0.525E+41 0.107E+41 0.122E+41 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.821519947E-01 0.677E+02 0.249E+02 0.536E+44 0.640E+39 0.158E+39 0.186E+39 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.821519947E-01 0.982E+02 0.361E+02 0.419E+42 0.793E+37 0.260E+37 0.319E+37 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.821519947E-01 0.143E+03 0.524E+02 0.272E+40 0.798E+35 0.387E+35 0.498E+35 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.821519947E-01 0.207E+03 0.761E+02 0.127E+38 0.515E+33 0.436E+33 0.592E+33 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.821519947E-01 0.300E+03 0.110E+03 0.407E+35 0.155E+31-0.915E+31 0.518E+31 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.721519947E-01 0.500E+01 0.184E+01 0.448E+56 0.230E+51 0.494E+50 0.484E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.721519947E-01 0.725E+01 0.267E+01 0.144E+56 0.688E+50 0.122E+50 0.128E+50 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.721519947E-01 0.105E+02 0.387E+01 0.176E+55 0.580E+49 0.925E+48 0.101E+49 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.721519947E-01 0.153E+02 0.562E+01 0.358E+53 0.109E+48 0.172E+47 0.189E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.721519947E-01 0.222E+02 0.815E+01 0.319E+51 0.108E+46 0.177E+45 0.196E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.721519947E-01 0.322E+02 0.118E+02 0.249E+49 0.111E+44 0.196E+43 0.221E+43 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.721519947E-01 0.467E+02 0.172E+02 0.202E+47 0.130E+42 0.267E+41 0.308E+41 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.721519947E-01 0.677E+02 0.249E+02 0.173E+45 0.169E+40 0.436E+39 0.521E+39 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.721519947E-01 0.982E+02 0.361E+02 0.145E+43 0.221E+38 0.785E+37 0.980E+37 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.721519947E-01 0.143E+03 0.524E+02 0.101E+41 0.228E+36 0.128E+36 0.168E+36 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.721519947E-01 0.207E+03 0.761E+02 0.519E+38 0.146E+34 0.159E+34 0.220E+34 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.721519947E-01 0.300E+03 0.110E+03 0.183E+36 0.472E+31-0.548E+31 0.213E+32 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.621519947E-01 0.500E+01 0.184E+01 0.553E+56 0.313E+51 0.661E+50 0.648E+50 0.499E+01 0.499E+01 0.499E+01 0.499E+01
-0.621519947E-01 0.725E+01 0.267E+01 0.199E+56 0.968E+50 0.170E+50 0.177E+50 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.621519947E-01 0.105E+02 0.387E+01 0.325E+55 0.903E+49 0.142E+49 0.155E+49 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.621519947E-01 0.153E+02 0.562E+01 0.808E+53 0.198E+48 0.308E+47 0.340E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.621519947E-01 0.222E+02 0.815E+01 0.834E+51 0.228E+46 0.368E+45 0.410E+45 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.621519947E-01 0.322E+02 0.118E+02 0.726E+49 0.262E+44 0.464E+43 0.526E+43 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.621519947E-01 0.467E+02 0.172E+02 0.645E+47 0.338E+42 0.708E+41 0.826E+41 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.621519947E-01 0.677E+02 0.249E+02 0.606E+45 0.474E+40 0.129E+40 0.156E+40 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.621519947E-01 0.982E+02 0.361E+02 0.560E+43 0.648E+38 0.256E+38 0.326E+38 0.979E+02 0.979E+02 0.979E+02 0.979E+02
