 -0.1830E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.1745E+00  0.5475E+01  0.5567E+01  0.5496E+01  0.5520E+01
 -0.1645E+00  0.5498E+01  0.5587E+01  0.5513E+01  0.5537E+01
 -0.1545E+00  0.5532E+01  0.5616E+01  0.5537E+01  0.5562E+01
 -0.1445E+00  0.5573E+01  0.5649E+01  0.5565E+01  0.5595E+01
 -0.1345E+00  0.5619E+01  0.5688E+01  0.5599E+01  0.5625E+01
 -0.1245E+00  0.5674E+01  0.5729E+01  0.5634E+01  0.5664E+01
 -0.1145E+00  0.5728E+01  0.5774E+01  0.5672E+01  0.5704E+01
 -0.1051E+00  0.5790E+01  0.5823E+01  0.5710E+01  0.5747E+01
 -0.1001E+00  0.5831E+01  0.5845E+01  0.5734E+01  0.5771E+01
 -0.9195E-01  0.5908E+01  0.5894E+01  0.5773E+01  0.5812E+01
 -0.8215E-01  0.6026E+01  0.5960E+01  0.5828E+01  0.5871E+01
 -0.7215E-01  0.6178E+01  0.6024E+01  0.5884E+01  0.5933E+01
 -0.6215E-01  0.6379E+01  0.6073E+01  0.5931E+01  0.5979E+01
 -0.5215E-01  0.6677E+01  0.6117E+01  0.5978E+01  0.6025E+01
 -0.4215E-01  0.7076E+01  0.6157E+01  0.6023E+01  0.6068E+01
 -0.3215E-01  0.7644E+01  0.6248E+01  0.6107E+01  0.6157E+01
 -0.2259E-01  0.8489E+01  0.6389E+01  0.6234E+01  0.6294E+01
 -0.1616E-01  0.9219E+01  0.6515E+01  0.6353E+01  0.6419E+01
 -0.1180E-01  0.9672E+01  0.6628E+01  0.6458E+01  0.6530E+01
 -0.8600E-02  0.9938E+01  0.6722E+01  0.6552E+01  0.6631E+01
 -0.6351E-02  0.1007E+02  0.6808E+01  0.6634E+01  0.6718E+01
 -0.4796E-02  0.1014E+02  0.6875E+01  0.6700E+01  0.6789E+01
 -0.4581E-02  0.1015E+02  0.6885E+01  0.6711E+01  0.6803E+01
 -0.3579E-02  0.1019E+02  0.6935E+01  0.6761E+01  0.6856E+01
 -0.2761E-02  0.1024E+02  0.6973E+01  0.6801E+01  0.6901E+01
 -0.2116E-02  0.1030E+02  0.7004E+01  0.6834E+01  0.6936E+01
 -0.1624E-02  0.1037E+02  0.7026E+01  0.6864E+01  0.6969E+01
 -0.1247E-02  0.1042E+02  0.7050E+01  0.6887E+01  0.6991E+01
 -0.9592E-03  0.1047E+02  0.7065E+01  0.6905E+01  0.7013E+01
 -0.7400E-03  0.1051E+02  0.7076E+01  0.6918E+01  0.7029E+01
 -0.5714E-03  0.1055E+02  0.7085E+01  0.6930E+01  0.7042E+01
 -0.4497E-03  0.1057E+02  0.7093E+01  0.6942E+01  0.7051E+01
 -0.3525E-03  0.1059E+02  0.7100E+01  0.6947E+01  0.7058E+01
 -0.2897E-03  0.1060E+02  0.7107E+01  0.6953E+01  0.7065E+01
 -0.2561E-03  0.1061E+02  0.7108E+01  0.6954E+01  0.7070E+01
 -0.2217E-03  0.1062E+02  0.7109E+01  0.6959E+01  0.7072E+01
 -0.1848E-03  0.1062E+02  0.7111E+01  0.6961E+01  0.7073E+01
 -0.1463E-03  0.1063E+02  0.7116E+01  0.6963E+01  0.7078E+01
 -0.1115E-03  0.1064E+02  0.7118E+01  0.6968E+01  0.7080E+01
 -0.6956E-04  0.1065E+02  0.7119E+01  0.6969E+01  0.7086E+01
 -0.2772E-04  0.1066E+02  0.7125E+01  0.6975E+01  0.7088E+01
  0.1302E-04  0.1067E+02  0.7126E+01  0.6977E+01  0.7091E+01
  0.4918E-04  0.1067E+02  0.7131E+01  0.6978E+01  0.7096E+01
  0.7841E-04  0.1068E+02  0.7129E+01  0.6982E+01  0.7096E+01
  0.1029E-03  0.1068E+02  0.7129E+01  0.6985E+01  0.7100E+01
  0.1246E-03  0.1069E+02  0.7136E+01  0.6984E+01  0.7100E+01
  0.1446E-03  0.1069E+02  0.7133E+01  0.6988E+01  0.7104E+01
  0.1637E-03  0.1069E+02  0.7134E+01  0.6988E+01  0.7102E+01
  0.1815E-03  0.1070E+02  0.7139E+01  0.6991E+01  0.7106E+01
  0.1991E-03  0.1070E+02  0.7139E+01  0.6991E+01  0.7107E+01
  0.2181E-03  0.1071E+02  0.7137E+01  0.6995E+01  0.7110E+01
  0.2388E-03  0.1071E+02  0.7142E+01  0.6993E+01  0.7110E+01
  0.2597E-03  0.1072E+02  0.7142E+01  0.6994E+01  0.7114E+01
  0.2827E-03  0.1072E+02  0.7142E+01  0.6999E+01  0.7114E+01
  0.3096E-03  0.1072E+02  0.7145E+01  0.7000E+01  0.7118E+01
  0.3407E-03  0.1073E+02  0.7147E+01  0.7001E+01  0.7120E+01
  0.3777E-03  0.1074E+02  0.7150E+01  0.7006E+01  0.7123E+01
  0.4245E-03  0.1075E+02  0.7150E+01  0.7009E+01  0.7129E+01
  0.4889E-03  0.1076E+02  0.7155E+01  0.7013E+01  0.7133E+01
  0.5812E-03  0.1078E+02  0.7164E+01  0.7020E+01  0.7140E+01
  0.6999E-03  0.1080E+02  0.7168E+01  0.7028E+01  0.7149E+01
  0.8741E-03  0.1083E+02  0.7179E+01  0.7023E+01  0.7145E+01
  0.1149E-02  0.1088E+02  0.6954E+01  0.6064E+01  0.6094E+01
  0.1540E-02  0.1092E+02  0.6521E+01  0.6775E+01  0.6780E+01
  0.2115E-02  0.1092E+02  0.7539E+01  0.8606E+01  0.8625E+01
  0.3206E-02  0.1201E+02  0.9140E+01  0.1311E+02  0.1336E+02
  0.5424E-02  0.1379E+02  0.1047E+02  0.2148E+02  0.2290E+02
  0.8207E-02  0.1352E+02  0.1118E+02  0.2329E+02  0.2490E+02
  0.1116E-01  0.1305E+02  0.1162E+02  0.2261E+02  0.2369E+02
  0.1456E-01  0.1234E+02  0.1208E+02  0.2174E+02  0.2252E+02
  0.1804E-01  0.1177E+02  0.1258E+02  0.2103E+02  0.2167E+02
  0.2181E-01  0.1119E+02  0.1291E+02  0.2047E+02  0.2106E+02
  0.2263E-01  0.1112E+02  0.1300E+02  0.2043E+02  0.2100E+02
  0.2344E-01  0.1107E+02  0.1309E+02  0.2043E+02  0.2099E+02
  0.2425E-01  0.1099E+02  0.1313E+02  0.2035E+02  0.2089E+02
  0.2505E-01  0.1092E+02  0.1319E+02  0.2028E+02  0.2083E+02
  0.2585E-01  0.1086E+02  0.1323E+02  0.2024E+02  0.2079E+02
  0.2662E-01  0.1081E+02  0.1327E+02  0.2021E+02  0.2074E+02
  0.2739E-01  0.1077E+02  0.1331E+02  0.2018E+02  0.2071E+02
  0.2815E-01  0.1073E+02  0.1335E+02  0.2016E+02  0.2069E+02
  0.2892E-01  0.1070E+02  0.1339E+02  0.2013E+02  0.2066E+02
  0.2968E-01  0.1069E+02  0.1343E+02  0.2013E+02  0.2065E+02
  0.3044E-01  0.1067E+02  0.1347E+02  0.2011E+02  0.2064E+02
  0.3124E-01  0.1067E+02  0.1351E+02  0.2010E+02  0.2063E+02
  0.3198E-01  0.1065E+02  0.1353E+02  0.2010E+02  0.2062E+02
  0.3275E-01  0.1065E+02  0.1357E+02  0.2010E+02  0.2063E+02
  0.3350E-01  0.1065E+02  0.1360E+02  0.2010E+02  0.2062E+02
  0.3427E-01  0.1066E+02  0.1364E+02  0.2011E+02  0.2061E+02
  0.3503E-01  0.1066E+02  0.1366E+02  0.2010E+02  0.2061E+02
  0.3579E-01  0.1067E+02  0.1369E+02  0.2010E+02  0.2062E+02
  0.3650E-01  0.1067E+02  0.1372E+02  0.2010E+02  0.2062E+02
  0.3722E-01  0.1068E+02  0.1374E+02  0.2010E+02  0.2061E+02
  0.3795E-01  0.1069E+02  0.1376E+02  0.2012E+02  0.2061E+02
  0.3866E-01  0.1071E+02  0.1379E+02  0.2011E+02  0.2062E+02
  0.3937E-01  0.1072E+02  0.1382E+02  0.2012E+02  0.2063E+02
  0.4009E-01  0.1073E+02  0.1385E+02  0.2012E+02  0.2064E+02
  0.4080E-01  0.1075E+02  0.1386E+02  0.2013E+02  0.2064E+02
  0.4151E-01  0.1076E+02  0.1388E+02  0.2013E+02  0.2064E+02
  0.4223E-01  0.1078E+02  0.1391E+02  0.2015E+02  0.2065E+02
  0.4294E-01  0.1080E+02  0.1392E+02  0.2015E+02  0.2065E+02
  0.4365E-01  0.1082E+02  0.1394E+02  0.2015E+02  0.2066E+02
  0.4437E-01  0.1084E+02  0.1397E+02  0.2016E+02  0.2067E+02
  0.4509E-01  0.1086E+02  0.1400E+02  0.2017E+02  0.2068E+02
  0.4580E-01  0.1089E+02  0.1402E+02  0.2019E+02  0.2069E+02
  0.4652E-01  0.1091E+02  0.1404E+02  0.2020E+02  0.2069E+02
  0.4725E-01  0.1093E+02  0.1405E+02  0.2020E+02  0.2070E+02
  0.4797E-01  0.1095E+02  0.1406E+02  0.2021E+02  0.2072E+02
  0.4868E-01  0.1097E+02  0.1409E+02  0.2022E+02  0.2073E+02
  0.4941E-01  0.1099E+02  0.1411E+02  0.2022E+02  0.2073E+02
  0.5014E-01  0.1102E+02  0.1413E+02  0.2024E+02  0.2074E+02
  0.5086E-01  0.1104E+02  0.1415E+02  0.2025E+02  0.2074E+02
  0.5158E-01  0.1107E+02  0.1417E+02  0.2026E+02  0.2076E+02
  0.5232E-01  0.1109E+02  0.1420E+02  0.2027E+02  0.2077E+02
