1.66	1.0E-120
6.00	9.69366E-45
6.20	1.000E-44
10.00	4.168E-44
13.31	8.429E-44
16.12	10.798E-44
20.00	18.386E-44
30.000  267.277E-44
40.000  1156.063E-44
50.000  2727.821E-44
