2.22	1.0e-50		1.0e-50
3.125	1.0e-44		1.0e-44
5	8.6e-44		8.6e-44
7.5	39.7e-44	39.7e-44
10	100.0e-44	99.2e-44
20	700.0e-44	631.0e-44
25	1294.6e-44	1116.3e-44
30	2000.0e-44	1804.7e-44
40	4238.10e-44	3673.1e-44
50	8045.5e-44	6983.1e-44

