  0.097849
         276   1.401e-45       88.86   8.549e-37       77.97   1.274e-31
         320           0         100           0          80           0
  0.274090
           1           0           1           0           1           0
       1.159   2.079e-05       1.125   5.747e-08       3.026   1.232e-07
       1.344   3.333e-05       1.266   7.675e-08       5.051   8.794e-08
       1.559   5.309e-05       1.425   1.012e-07       7.077   3.927e-08
       1.807   8.368e-05       1.604   1.319e-07       9.103   1.508e-08
       2.095   0.0001301       1.805   1.695e-07       11.13   5.523e-09
       2.429   0.0001985       2.031   2.147e-07       13.15   1.943e-09
       2.816   0.0002968       2.286   2.675e-07       15.18    6.43e-10
       3.265   0.0004339       2.572   3.269e-07        17.2   1.966e-10
       3.785   0.0006208       2.894   3.903e-07       19.23   5.526e-11
       4.389    0.000872       3.257   4.529e-07       21.26   1.438e-11
       5.088    0.001205       3.665    5.08e-07       23.28   3.513e-12
       5.899    0.001636       4.125   5.469e-07       25.31    8.18e-13
        6.84    0.002157       4.642   5.608e-07       27.33   1.834e-13
        7.93    0.002703       5.223   5.431e-07       29.36   3.986e-14
       9.194    0.003093       5.878   4.922e-07       31.39    8.45e-15
       10.66    0.003029       6.615    4.13e-07       33.41   1.754e-15
       12.36    0.002286       7.444   3.174e-07       35.44   3.578e-16
       14.33    0.001124       8.377   2.206e-07       37.46   7.194e-17
       16.61   0.0002963       9.427   1.368e-07       39.49   1.428e-17
       19.26   4.019e-05       10.61   7.454e-08       41.51   2.796e-18
       22.33   3.304e-06       11.94   3.508e-08       43.54   5.458e-19
       25.89   1.688e-07       13.43   1.399e-08       45.56   1.059e-19
       30.02   4.948e-09       15.12   4.629e-09       47.59   2.044e-20
        34.8   7.616e-11       17.01    1.24e-09       49.62   3.934e-21
       40.35     5.6e-13       19.15   2.619e-10       51.64    7.55e-22
       46.78   1.767e-15       21.54   4.228e-11       53.67   1.447e-22
       54.24   2.154e-18       24.25   5.046e-12       55.69   2.772e-23
       62.89   8.916e-22       27.28   4.286e-13       57.72   5.311e-24
       72.91   1.055e-25        30.7   2.485e-14       59.74   1.018e-24
       84.54   3.005e-30       34.55    9.38e-16       61.77   1.955e-25
       98.01   1.425e-35       38.88   2.193e-17        63.8   3.762e-26
       113.6   3.317e-42       43.76   3.007e-19       65.82   7.255e-27
       131.8           0       49.24    2.29e-21       67.85   1.403e-27
       152.8           0       55.41   9.206e-24       69.87   2.721e-28
       177.1           0       62.35   1.881e-26        71.9   5.293e-29
       205.3           0       70.17   1.919e-29       73.92   1.033e-29
